customer_city,customer_state,merge_id,seller_city,seller_state,product_category_name,product_weight_g,product_height_cm,product_width_cm
prudente de morais,MG,40928,,,,,,
salvador,BA,40929,,,,,,
mogi das cruzes,SP,40930,,,,,,
nova prata,RS,40931,,,,,,
rio de janeiro,RJ,40932,,,,,,
castro,PR,40933,,,,,,
campinas,SP,40934,,,,,,
varginha,MG,40935,,,,,,
sao felix do xingu,PA,40936,,,,,,
mogi das cruzes,SP,40937,,,,,,
sao paulo,SP,40938,,,,,,
currais novos,RN,40939,,,,,,
guarulhos,SP,40940,,,,,,
aracaju,SE,40941,,,,,,
belo horizonte,MG,40942,,,,,,
sao paulo,SP,40943,,,,,,
sao caetano do sul,SP,40944,,,,,,
indaiatuba,SP,40945,,,,,,
bauru,SP,40946,,,,,,
lagoa do ouro,PE,40947,,,,,,
camamu,BA,40948,,,,,,
porto belo,SC,40949,,,,,,
volta redonda,RJ,40950,,,,,,
amambai,MS,40951,,,,,,
ijui,RS,40952,,,,,,
corinto,MG,40953,,,,,,
itapira,SP,40954,,,,,,
lauro de freitas,BA,40955,,,,,,
igrejinha,RS,40956,,,,,,
sao joao da boa vista,SP,40957,,,,,,
juiz de fora,MG,40958,,,,,,
aracatuba,SP,40959,,,,,,
brasilia,DF,40960,,,,,,
marechal floriano,ES,40961,,,,,,
aratiba,RS,40962,,,,,,
santa barbara d'oeste,SP,40963,,,,,,
belo horizonte,MG,40964,,,,,,
sao paulo,SP,40965,,,,,,
natal,RN,40966,,,,,,
sao paulo,SP,40967,,,,,,
caieiras,SP,40968,,,,,,
rio de janeiro,RJ,40969,,,,,,
sete lagoas,MG,40970,,,,,,
rio de janeiro,RJ,40971,,,,,,
maua,SP,40972,,,,,,
rolante,RS,40973,,,,,,
barueri,SP,40974,,,,,,
sao joao batista,SC,40975,,,,,,
niteroi,RJ,40976,,,,,,
rio de janeiro,RJ,40977,,,,,,
rio de janeiro,RJ,40978,,,,,,
rio de janeiro,RJ,40979,,,,,,
sorriso,MT,40980,,,,,,
votorantim,SP,40981,,,,,,
maua,SP,40982,,,,,,
guaruja,SP,40983,,,,,,
rio de janeiro,RJ,40984,,,,,,
sao paulo,SP,40985,,,,,,
rio de janeiro,RJ,40986,,,,,,
embu das artes,SP,40987,,,,,,
sao jose dos pinhais,PR,40988,,,,,,
vitoria,ES,40989,,,,,,
hortolandia,SP,40990,,,,,,
coronel fabriciano,MG,40991,,,,,,
passo fundo,RS,40992,,,,,,
sao paulo,SP,40993,,,,,,
botucatu,SP,40994,,,,,,
sao joao,PR,40995,,,,,,
sao paulo,SP,40996,,,,,,
sao luis,MA,40997,,,,,,
rio das ostras,RJ,40998,,,,,,
rio de janeiro,RJ,40999,,,,,,
belo horizonte,MG,41000,,,,,,
campinas,SP,41001,,,,,,
franco da rocha,SP,41002,,,,,,
carapicuiba,SP,41003,,,,,,
rio de janeiro,RJ,41004,,,,,,
sao vicente,SP,41005,,,,,,
sao vicente,SP,41006,,,,,,
belo horizonte,MG,41007,,,,,,
joao pessoa,PB,41008,,,,,,
niteroi,RJ,41009,,,,,,
brasilia,DF,41010,,,,,,
sao bernardo do campo,SP,41011,,,,,,
londrina,PR,41012,,,,,,
sao paulo,SP,41013,,,,,,
rio de janeiro,RJ,41014,,,,,,
brumadinho,MG,41015,,,,,,
cachoeiras de macacu,RJ,41016,,,,,,
sao paulo,SP,41017,,,,,,
brasilia,DF,41018,,,,,,
sao paulo,SP,41019,,,,,,
aracoiaba,CE,41020,,,,,,
ibiraiaras,RS,41021,,,,,,
araras,SP,41022,,,,,,
ourinhos,SP,41023,,,,,,
sao pedro da uniao,MG,41024,,,,,,
fortaleza,CE,41025,,,,,,
sao paulo,SP,41026,,,,,,
salvador,BA,41027,,,,,,
itaquaquecetuba,SP,41028,,,,,,
vera cruz,SP,41029,,,,,,
salvador,BA,41030,,,,,,
franca,SP,41031,,,,,,
campinas,SP,41032,,,,,,
campos dos goytacazes,RJ,41033,,,,,,
pederneiras,SP,41034,,,,,,
goiania,GO,41035,,,,,,
porto alegre,RS,41036,,,,,,
araraquara,SP,41037,,,,,,
parnamirim,RN,41038,,,,,,
rio de janeiro,RJ,41039,,,,,,
varzea paulista,SP,41040,,,,,,
sao paulo,SP,41041,,,,,,
salvador,BA,41042,,,,,,
belo horizonte,MG,41043,,,,,,
ribeirao das neves,MG,41044,,,,,,
timon,MA,41045,,,,,,
belo horizonte,MG,41046,,,,,,
taubate,SP,41047,,,,,,
diadema,SP,41048,,,,,,
mogi das cruzes,SP,41049,,,,,,
curitiba,PR,41050,,,,,,
sao paulo,SP,41051,,,,,,
jandira,SP,41052,,,,,,
cachoeirinha,RS,41053,,,,,,
divinopolis,MG,41054,,,,,,
sao paulo,SP,41055,,,,,,
ipora,GO,41056,,,,,,
fortaleza,CE,41057,,,,,,
sao goncalo,RJ,41058,,,,,,
buerarema,BA,41059,,,,,,
goiania,GO,41060,,,,,,
teofilo otoni,MG,41061,,,,,,
petrolina,PE,41062,,,,,,
rio de janeiro,RJ,41063,,,,,,
duque de caxias,RJ,41064,,,,,,
cajobi,SP,41065,,,,,,
serrinha,BA,41066,,,,,,
cascavel,PR,41067,,,,,,
sao paulo,SP,41068,,,,,,
sao paulo,SP,41069,,,,,,
taboao da serra,SP,41070,,,,,,
botucatu,SP,41071,,,,,,
sao paulo,SP,41072,,,,,,
campos dos goytacazes,RJ,41073,,,,,,
sao lourenco do sul,RS,41074,,,,,,
uberlandia,MG,41075,,,,,,
sorocaba,SP,41076,,,,,,
palmares,PE,41077,,,,,,
goiania,GO,41078,,,,,,
sao paulo,SP,41079,,,,,,
brasilia,DF,41080,,,,,,
belo horizonte,MG,41081,,,,,,
sao paulo,SP,41082,,,,,,
foz do iguacu,PR,41083,,,,,,
rio de janeiro,RJ,41084,,,,,,
jatai,GO,41085,,,,,,
sao borja,RS,41086,,,,,,
sao paulo,SP,41087,,,,,,
novo hamburgo,RS,41088,,,,,,
sao sebastiao,SP,41089,,,,,,
fortaleza,CE,41090,,,,,,
sao paulo,SP,41091,,,,,,
belo horizonte,MG,41092,,,,,,
rio de janeiro,RJ,41093,,,,,,
sao paulo,SP,41094,,,,,,
itabira,MG,41095,,,,,,
aracaju,SE,41096,,,,,,
praia grande,SP,41097,,,,,,
sucupira do norte,MA,41098,,,,,,
sao paulo,SP,41099,,,,,,
sao jose dos campos,SP,41100,,,,,,
sao paulo,SP,41101,,,,,,
hortolandia,SP,41102,,,,,,
belo horizonte,MG,41103,,,,,,
sao paulo,SP,41104,,,,,,
goiania,GO,41105,,,,,,
nova lima,MG,41106,,,,,,
sobral,CE,41107,,,,,,
chapadao do sul,MS,41108,,,,,,
sao paulo,SP,41109,,,,,,
maringa,PR,41110,,,,,,
campinas,SP,41111,,,,,,
campos dos goytacazes,RJ,41112,,,,,,
ciriaco,RS,41113,,,,,,
sao paulo,SP,41114,,,,,,
sao paulo,SP,41115,,,,,,
porto alegre,RS,41116,,,,,,
mirandopolis,SP,41117,,,,,,
florianopolis,SC,41118,,,,,,
manaus,AM,41119,,,,,,
turmalina,SP,41120,,,,,,
viamao,RS,41121,,,,,,
pouso alegre,MG,41122,,,,,,
guaira,SP,41123,,,,,,
rio de janeiro,RJ,41124,,,,,,
sombrio,SC,41125,,,,,,
cachoeira,BA,41126,,,,,,
rio de janeiro,RJ,41127,,,,,,
jundiai,SP,41128,,,,,,
pinhais,PR,41129,,,,,,
goiania,GO,41130,,,,,,
santa maria,RS,41131,,,,,,
sao paulo,SP,41132,,,,,,
brasilia,DF,41133,,,,,,
campinas,SP,41134,,,,,,
sao jose dos pinhais,PR,41135,,,,,,
cubatao,SP,41136,,,,,,
rio de janeiro,RJ,41137,,,,,,
pirapora,MG,41138,,,,,,
sao paulo,SP,41139,,,,,,
chapeco,SC,41140,,,,,,
parnaiba,PI,41141,,,,,,
florianopolis,SC,41142,,,,,,
sete lagoas,MG,41143,,,,,,
juiz de fora,MG,41144,,,,,,
brasilia,DF,41145,,,,,,
sao jose dos campos,SP,41146,,,,,,
sao paulo,SP,41147,,,,,,
sao paulo,SP,41148,,,,,,
belo horizonte,MG,41149,,,,,,
ituverava,SP,41150,,,,,,
uberaba,MG,41151,,,,,,
amparo,SP,41152,,,,,,
sao paulo,SP,41153,,,,,,
sao paulo,SP,41154,,,,,,
recife,PE,41155,,,,,,
resende,RJ,41156,,,,,,
birigui,SP,41157,,,,,,
ituiutaba,MG,41158,,,,,,
cotia,SP,41159,,,,,,
itaguai,RJ,41160,,,,,,
claudia,MT,41161,,,,,,
bauru,SP,41162,,,,,,
rio de janeiro,RJ,41163,,,,,,
sao paulo,SP,41164,,,,,,
rio de janeiro,RJ,41165,,,,,,
itaquaquecetuba,SP,41166,,,,,,
maua,SP,41167,,,,,,
guaruja,SP,41168,,,,,,
sertaozinho,SP,41169,,,,,,
sao paulo,SP,41170,,,,,,
jundiai,SP,41171,,,,,,
jundiai,SP,41172,,,,,,
rio de janeiro,RJ,41173,,,,,,
rio de janeiro,RJ,41174,,,,,,
belo horizonte,MG,41175,,,,,,
fortaleza,CE,41176,,,,,,
sao caetano do sul,SP,41177,,,,,,
sao luis,MA,41178,,,,,,
russas,CE,41179,,,,,,
belo horizonte,MG,41180,,,,,,
niteroi,RJ,41181,,,,,,
jundiai,SP,41182,,,,,,
sao gotardo,MG,41183,,,,,,
campinas,SP,41184,,,,,,
curitiba,PR,41185,,,,,,
braganca paulista,SP,41186,,,,,,
guarulhos,SP,41187,,,,,,
lagoa santa,MG,41188,,,,,,
tatui,SP,41189,,,,,,
sao paulo,SP,41190,,,,,,
rio de janeiro,RJ,41191,,,,,,
balneario camboriu,SC,41192,,,,,,
cabo frio,RJ,41193,,,,,,
sao paulo,SP,41194,,,,,,
sao jose dos campos,SP,41195,,,,,,
arealva,SP,41196,,,,,,
sao paulo,SP,41197,,,,,,
jardim de piranhas,RN,41198,,,,,,
rio de janeiro,RJ,41199,,,,,,
porteirinha,MG,41200,,,,,,
sao paulo,SP,41201,,,,,,
santa maria do suacui,MG,41202,,,,,,
uberaba,MG,41203,,,,,,
rio de janeiro,RJ,41204,,,,,,
salvador,BA,41205,,,,,,
sao paulo,SP,41206,,,,,,
paranavai,PR,41207,,,,,,
belo horizonte,MG,41208,,,,,,
moreno,PE,41209,,,,,,
barueri,SP,41210,,,,,,
sao jose do piaui,PI,41211,,,,,,
praia grande,SP,41212,,,,,,
rolim de moura,RO,41213,,,,,,
uberlandia,MG,41214,,,,,,
santos,SP,41215,,,,,,
vinhedo,SP,41216,,,,,,
rio de janeiro,RJ,41217,,,,,,
campinas,SP,41218,,,,,,
itupeva,SP,41219,,,,,,
sao paulo,SP,41220,,,,,,
birigui,SP,41221,,,,,,
campinas,SP,41222,,,,,,
sao lourenco da serra,SP,41223,,,,,,
curitiba,PR,41224,,,,,,
ferraz de vasconcelos,SP,41225,,,,,,
contagem,MG,41226,,,,,,
santo amaro da imperatriz,SC,41227,,,,,,
paulinia,SP,41228,,,,,,
salvador,BA,41229,,,,,,
icem,SP,41230,,,,,,
rio de janeiro,RJ,41231,,,,,,
imbau,PR,41232,,,,,,
jundiai,SP,41233,,,,,,
curitiba,PR,41234,,,,,,
rio de janeiro,RJ,41235,,,,,,
recife,PE,41236,,,,,,
sao luis,MA,41237,,,,,,
rio de janeiro,RJ,41238,,,,,,
blumenau,SC,41239,,,,,,
santo antonio das queimadas,PE,41240,,,,,,
pinheiral,RJ,41241,,,,,,
sao bernardo do campo,SP,41242,,,,,,
guarulhos,SP,41243,,,,,,
niteroi,RJ,41244,,,,,,
sao paulo,SP,41245,,,,,,
cacapava,SP,41246,,,,,,
rio de janeiro,RJ,41247,,,,,,
osasco,SP,41248,,,,,,
parobe,RS,41249,,,,,,
serra,ES,41250,,,,,,
conselheiro lafaiete,MG,41251,,,,,,
sao paulo,SP,41252,,,,,,
belford roxo,RJ,41253,,,,,,
vargem grande paulista,SP,41254,,,,,,
rio de janeiro,RJ,41255,,,,,,
nova era,MG,41256,,,,,,
sao paulo,SP,41257,,,,,,
umuarama,PR,41258,,,,,,
rio de janeiro,RJ,41259,,,,,,
conselheiro lafaiete,MG,41260,,,,,,
inimutaba,MG,41261,,,,,,
bom jardim,RJ,41262,,,,,,
sao paulo,SP,41263,,,,,,
salvador,BA,41264,,,,,,
rio de janeiro,RJ,41265,,,,,,
dracena,SP,41266,,,,,,
belem,PA,41267,,,,,,
sao paulo,SP,41268,,,,,,
nova itaberaba,SC,41269,,,,,,
brasilia,DF,41270,,,,,,
florianopolis,SC,41271,,,,,,
hortolandia,SP,41272,,,,,,
rio de janeiro,RJ,41273,,,,,,
belo horizonte,MG,41274,,,,,,
perdigao,MG,41275,,,,,,
sao paulo,SP,41276,,,,,,
paracatu,MG,41277,,,,,,
serra,ES,41278,,,,,,
olinda,PE,41279,,,,,,
cianorte,PR,41280,,,,,,
sao luis,MA,41281,,,,,,
jundiai,SP,41282,,,,,,
belem,PA,41283,,,,,,
sao luis,MA,41284,,,,,,
irai de minas,MG,41285,,,,,,
sao paulo,SP,41286,,,,,,
rio de janeiro,RJ,41287,,,,,,
uberlandia,MG,41288,,,,,,
recife,PE,41289,,,,,,
curitiba,PR,41290,,,,,,
santiago,RS,41291,,,,,,
ananindeua,PA,41292,,,,,,
sao paulo,SP,41293,,,,,,
guarulhos,SP,41294,,,,,,
belo horizonte,MG,41295,,,,,,
campos do jordao,SP,41296,,,,,,
piracicaba,SP,41297,,,,,,
sao leopoldo,RS,41298,,,,,,
ferraz de vasconcelos,SP,41299,,,,,,
rio de janeiro,RJ,41300,,,,,,
sao carlos,SP,41301,,,,,,
itabira,MG,41302,,,,,,
pimenta bueno,RO,41303,,,,,,
joinville,SC,41304,,,,,,
sao jose,SC,41305,,,,,,
araucaria,PR,41306,,,,,,
sao paulo,SP,41307,,,,,,
limoeiro do norte,CE,41308,,,,,,
sao paulo,SP,41309,,,,,,
sao paulo,SP,41310,,,,,,
rio de janeiro,RJ,41311,,,,,,
itapevi,SP,41312,,,,,,
lavras,MG,41313,,,,,,
avare,SP,41314,,,,,,
sao paulo,SP,41315,,,,,,
rio de janeiro,RJ,41316,,,,,,
contagem,MG,41317,,,,,,
fortaleza,CE,41318,,,,,,
brasilia,DF,41319,,,,,,
angra dos reis,RJ,41320,,,,,,
sao paulo,SP,41321,,,,,,
guacui,ES,41322,,,,,,
linhares,ES,41323,,,,,,
cordeiropolis,SP,41324,,,,,,
fortaleza,CE,41325,,,,,,
macae,RJ,41326,,,,,,
grandes rios,PR,41327,,,,,,
jaboticabal,SP,41328,,,,,,
caldas novas,GO,41329,,,,,,
ibiuna,SP,41330,,,,,,
maringa,PR,41331,,,,,,
rio de janeiro,RJ,41332,,,,,,
jacarei,SP,41333,,,,,,
dois vizinhos,PR,41334,,,,,,
sao paulo,SP,41335,,,,,,
primavera do leste,MT,41336,,,,,,
braganca paulista,SP,41337,,,,,,
sao paulo,SP,41338,,,,,,
rio de janeiro,RJ,41339,,,,,,
nova friburgo,RJ,41340,,,,,,
sao joao da boa vista,SP,41341,,,,,,
sao paulo,SP,41342,,,,,,
sao paulo,SP,41343,,,,,,
sao paulo,SP,41344,,,,,,
sao jose do rio pardo,SP,41345,,,,,,
contagem,MG,41346,,,,,,
sao joao do piaui,PI,41347,,,,,,
sao paulo,SP,41348,,,,,,
sao paulo,SP,41349,,,,,,
santa luzia,MG,41350,,,,,,
sao paulo,SP,41351,,,,,,
guarapari,ES,41352,,,,,,
belo horizonte,MG,41353,,,,,,
brusque,SC,41354,,,,,,
rio de janeiro,RJ,41355,,,,,,
sao paulo,SP,41356,,,,,,
santa maria,RS,41357,,,,,,
rio de janeiro,RJ,41358,,,,,,
sao paulo,SP,41359,,,,,,
sao paulo,SP,41360,,,,,,
guarulhos,SP,41361,,,,,,
sao joao do itaperiu,SC,41362,,,,,,
recife,PE,41363,,,,,,
sao jose do rio preto,SP,41364,,,,,,
brasilia,DF,41365,,,,,,
gloria do goita,PE,41366,,,,,,
vespasiano,MG,41367,,,,,,
marilia,SP,41368,,,,,,
bonfim paulista,SP,41369,,,,,,
belem,PA,41370,,,,,,
belo horizonte,MG,41371,,,,,,
santa rosa,RS,41372,,,,,,
arcos,MG,41373,,,,,,
taboao da serra,SP,41374,,,,,,
rio branco,AC,41375,,,,,,
campinas,SP,41376,,,,,,
sorocaba,SP,41377,,,,,,
rio de janeiro,RJ,41378,,,,,,
sao paulo,SP,41379,,,,,,
campo largo,PR,41380,,,,,,
carapicuiba,SP,41381,,,,,,
rio de janeiro,RJ,41382,,,,,,
salvador,BA,41383,,,,,,
ampere,PR,41384,,,,,,
belford roxo,RJ,41385,,,,,,
araruama,RJ,41386,,,,,,
muriae,MG,41387,,,,,,
rio de janeiro,RJ,41388,,,,,,
porto alegre,RS,41389,,,,,,
toledo,PR,41390,,,,,,
sao paulo,SP,41391,,,,,,
belo horizonte,MG,41392,,,,,,
araraquara,SP,41393,,,,,,
sao paulo,SP,41394,,,,,,
cidade ocidental,GO,41395,,,,,,
avanhandava,SP,41396,,,,,,
paulinia,SP,41397,,,,,,
monte carmelo,MG,41398,,,,,,
tres cachoeiras,RS,41399,,,,,,
rio de janeiro,RJ,41400,,,,,,
barueri,SP,41401,,,,,,
manhuacu,MG,41402,,,,,,
rio de janeiro,RJ,41403,,,,,,
alfenas,MG,41404,,,,,,
arinos,MG,41405,,,,,,
osasco,SP,41406,,,,,,
maracanau,CE,41407,,,,,,
gurupi,TO,41408,,,,,,
botelhos,MG,41409,,,,,,
campo do meio,MG,41410,,,,,,
goiania,GO,41411,,,,,,
goiania,GO,41412,,,,,,
poa,SP,41413,,,,,,
barra de sao joao,RJ,41414,,,,,,
cha de alegria,PE,41415,,,,,,
cajamar,SP,41416,,,,,,
sao paulo,SP,41417,,,,,,
jeremoabo,BA,41418,,,,,,
entre-ijuis,RS,41419,,,,,,
araruama,RJ,41420,,,,,,
luis eduardo magalhaes,BA,41421,,,,,,
guarulhos,SP,41422,,,,,,
porto ferreira,SP,41423,,,,,,
sao jeronimo,RS,41424,,,,,,
atibaia,SP,41425,,,,,,
caraguatatuba,SP,41426,,,,,,
palmeira d oeste,SP,41427,,,,,,
paulista,PE,41428,,,,,,
embu,SP,41429,,,,,,
lupercio,SP,41430,,,,,,
itajai,SC,41431,,,,,,
nova iguacu,RJ,41432,,,,,,
campinas,SP,41433,,,,,,
chapeco,SC,41434,,,,,,
veranopolis,RS,41435,,,,,,
sao paulo,SP,41436,,,,,,
curvelo,MG,41437,,,,,,
urussanga,SC,41438,,,,,,
campinas,SP,41439,,,,,,
pouso alegre,MG,41440,,,,,,
juiz de fora,MG,41441,,,,,,
rio de janeiro,RJ,41442,,,,,,
rio de janeiro,RJ,41443,,,,,,
rio de janeiro,RJ,41444,,,,,,
sao jose dos campos,SP,41445,,,,,,
campinas,SP,41446,,,,,,
goiania,GO,41447,,,,,,
raul soares,MG,41448,,,,,,
curitiba,PR,41449,,,,,,
presidente prudente,SP,41450,,,,,,
luziania,GO,41451,,,,,,
paraipaba,CE,41452,,,,,,
santana de parnaiba,SP,41453,,,,,,
cajamar,SP,41454,,,,,,
cachoeiro de itapemirim,ES,41455,,,,,,
santa vitoria do palmar,RS,41456,,,,,,
rio de janeiro,RJ,41457,,,,,,
valinhos,SP,41458,,,,,,
jatai,GO,41459,,,,,,
serrita,PE,41460,,,,,,
sao paulo,SP,41461,,,,,,
aguas de lindoia,SP,41462,,,,,,
rio de janeiro,RJ,41463,,,,,,
sao paulo,SP,41464,,,,,,
mairipora,SP,41465,,,,,,
sao paulo,SP,41466,,,,,,
rio de janeiro,RJ,41467,,,,,,
goianorte,TO,41468,,,,,,
campinas,SP,41469,,,,,,
rio de janeiro,RJ,41470,,,,,,
jundiai,SP,41471,,,,,,
feira nova,PE,41472,,,,,,
mogi das cruzes,SP,41473,,,,,,
barra de sao joao,RJ,41474,,,,,,
belo horizonte,MG,41475,,,,,,
duque de caxias,RJ,41476,,,,,,
santo angelo,RS,41477,,,,,,
itarana,ES,41478,,,,,,
brasilia,DF,41479,,,,,,
porto alegre,RS,41480,,,,,,
sao paulo,SP,41481,,,,,,
campos dos goytacazes,RJ,41482,,,,,,
porto uniao,SC,41483,,,,,,
americana,SP,41484,,,,,,
nova iguacu,RJ,41485,,,,,,
porto alegre,RS,41486,,,,,,
angra dos reis,RJ,41487,,,,,,
itanhaem,SP,41488,,,,,,
resplendor,MG,41489,,,,,,
porto alegre,RS,41490,,,,,,
sao paulo,SP,41491,,,,,,
rio de janeiro,RJ,41492,,,,,,
sao jose de ribamar,MA,41493,,,,,,
sao paulo,SP,41494,,,,,,
canela,RS,41495,,,,,,
sao paulo,SP,41496,,,,,,
porto alegre,RS,41497,,,,,,
campinas,SP,41498,,,,,,
taubate,SP,41499,,,,,,
rio de janeiro,RJ,41500,,,,,,
goiana,MG,41501,,,,,,
cacapava,SP,41502,,,,,,
brasilia,DF,41503,,,,,,
rio pomba,MG,41504,,,,,,
itapeva,SP,41505,,,,,,
sao paulo,SP,41506,,,,,,
mogi das cruzes,SP,41507,,,,,,
sao bernardo do campo,SP,41508,,,,,,
santos,SP,41509,,,,,,
porto alegre,RS,41510,,,,,,
conceicao do tocantins,TO,41511,,,,,,
salvador,BA,41512,,,,,,
paranavai,PR,41513,,,,,,
santos,SP,41514,,,,,,
itanhaem,SP,41515,,,,,,
rio das ostras,RJ,41516,,,,,,
barra de sao joao,RJ,41517,,,,,,
rio de janeiro,RJ,41518,,,,,,
sao paulo,SP,41519,,,,,,
sao paulo,SP,41520,,,,,,
sao paulo,SP,41521,,,,,,
rio de janeiro,RJ,41522,,,,,,
tanabi,SP,41523,,,,,,
pelotas,RS,41524,,,,,,
assis,SP,41525,,,,,,
sao paulo,SP,41526,,,,,,
fortaleza,CE,41527,,,,,,
coelho neto,MA,41528,,,,,,
diadema,SP,41529,,,,,,
sao paulo,SP,41530,,,,,,
sao paulo,SP,41531,,,,,,
americana,SP,41532,,,,,,
campo grande,MS,41533,,,,,,
sao paulo,SP,41534,,,,,,
osasco,SP,41535,,,,,,
presidente bernardes,SP,41536,,,,,,
osasco,SP,41537,,,,,,
blumenau,SC,41538,,,,,,
rio de janeiro,RJ,41539,,,,,,
sao luis,MA,41540,,,,,,
sao paulo,SP,41541,,,,,,
tubarao,SC,41542,,,,,,
guarulhos,SP,41543,,,,,,
santo andre,SP,41544,,,,,,
nilopolis,RJ,41545,,,,,,
luis eduardo magalhaes,BA,41546,,,,,,
governador valadares,MG,41547,,,,,,
cariacica,ES,41548,,,,,,
cabo frio,RJ,41549,,,,,,
sao luis,MA,41550,,,,,,
salvador,BA,41551,,,,,,
salto,SP,41552,,,,,,
sao jose do rio preto,SP,41553,,,,,,
salvador,BA,41554,,,,,,
vassouras,RJ,41555,,,,,,
coromandel,MG,41556,,,,,,
guaruja,SP,41557,,,,,,
votuporanga,SP,41558,,,,,,
colatina,ES,41559,,,,,,
capelinha,MG,41560,,,,,,
sao paulo,SP,41561,,,,,,
rio de janeiro,RJ,41562,,,,,,
mangueirinha,PR,41563,,,,,,
santo estevao,BA,41564,,,,,,
vitoria da conquista,BA,41565,,,,,,
rio casca,MG,41566,,,,,,
potirendaba,SP,41567,,,,,,
santa maria,RS,41568,,,,,,
sao paulo,SP,41569,,,,,,
lorena,SP,41570,,,,,,
sao paulo,SP,41571,,,,,,
belo horizonte,MG,41572,,,,,,
tres lagoas,MS,41573,,,,,,
atibaia,SP,41574,,,,,,
atibaia,SP,41575,,,,,,
belo horizonte,MG,41576,,,,,,
sao paulo,SP,41577,,,,,,
cambui,MG,41578,,,,,,
sao paulo,SP,41579,,,,,,
rio de janeiro,RJ,41580,,,,,,
araraquara,SP,41581,,,,,,
sao jose do rio preto,SP,41582,,,,,,
sao jose do rio preto,SP,41583,,,,,,
campinas,SP,41584,,,,,,
praia grande,SP,41585,,,,,,
porto alegre,RS,41586,,,,,,
joacaba,SC,41587,,,,,,
piracicaba,SP,41588,,,,,,
rio de janeiro,RJ,41589,,,,,,
blumenau,SC,41590,,,,,,
recife,PE,41591,,,,,,
sao bernardo do campo,SP,41592,,,,,,
sao joaquim de bicas,MG,41593,,,,,,
goiania,GO,41594,,,,,,
ipueiras,CE,41595,,,,,,
recife,PE,41596,,,,,,
sao paulo,SP,41597,,,,,,
barao de cocais,MG,41598,,,,,,
ribeirao preto,SP,41599,,,,,,
rio de janeiro,RJ,41600,,,,,,
sao paulo,SP,41601,,,,,,
atibaia,SP,41602,,,,,,
niteroi,RJ,41603,,,,,,
sao paulo,SP,41604,,,,,,
sao paulo,SP,41605,,,,,,
sao bernardo do campo,SP,41606,,,,,,
floresta,PR,41607,,,,,,
presidente prudente,SP,41608,,,,,,
rio de janeiro,RJ,41609,,,,,,
limeira,SP,41610,,,,,,
pesqueira,PE,41611,,,,,,
aimores,MG,41612,,,,,,
montes claros,MG,41613,,,,,,
serra,ES,41614,,,,,,
vila velha,ES,41615,,,,,,
itapetininga,SP,41616,,,,,,
sao paulo,SP,41617,,,,,,
cuiaba,MT,41618,,,,,,
vitoria,ES,41619,,,,,,
jundiai,SP,41620,,,,,,
rio de janeiro,RJ,41621,,,,,,
rio de janeiro,RJ,41622,,,,,,
nanuque,MG,41623,,,,,,
cotia,SP,41624,,,,,,
uruguaiana,RS,41625,,,,,,
perpetuo socorro,MG,41626,,,,,,
rio de janeiro,RJ,41627,,,,,,
cachoeirinha,RS,41628,,,,,,
belo horizonte,MG,41629,,,,,,
osasco,SP,41630,,,,,,
sao francisco,SE,41631,,,,,,
florianopolis,SC,41632,,,,,,
carapicuiba,SP,41633,,,,,,
sao paulo,SP,41634,,,,,,
brasilia,DF,41635,,,,,,
brasilia,DF,41636,,,,,,
rio de janeiro,RJ,41637,,,,,,
ribeirao preto,SP,41638,,,,,,
poa,SP,41639,,,,,,
pouso alegre,MG,41640,,,,,,
sao paulo,SP,41641,,,,,,
recife,PE,41642,,,,,,
volta redonda,RJ,41643,,,,,,
sete lagoas,MG,41644,,,,,,
aracruz,ES,41645,,,,,,
sao paulo,SP,41646,,,,,,
belford roxo,RJ,41647,,,,,,
dores de campos,MG,41648,,,,,,
sao paulo,SP,41649,,,,,,
sobral,CE,41650,,,,,,
rio de janeiro,RJ,41651,,,,,,
campo grande,MS,41652,,,,,,
montes claros,MG,41653,,,,,,
tocantins,MG,41654,,,,,,
recife,PE,41655,,,,,,
santo andre,SP,41656,,,,,,
itai,SP,41657,,,,,,
sao bernardo do campo,SP,41658,,,,,,
florianopolis,SC,41659,,,,,,
pontalina,GO,41660,,,,,,
bueno brandao,MG,41661,,,,,,
patos de minas,MG,41662,,,,,,
sao paulo,SP,41663,,,,,,
ibate,SP,41664,,,,,,
teresina,PI,41665,,,,,,
niteroi,RJ,41666,,,,,,
presidente dutra,MA,41667,,,,,,
foz do iguacu,PR,41668,,,,,,
ribeirao preto,SP,41669,,,,,,
itajuba,MG,41670,,,,,,
bage,RS,41671,,,,,,
rio de janeiro,RJ,41672,,,,,,
campos dos goytacazes,RJ,41673,,,,,,
santo andre,SP,41674,,,,,,
coromandel,MG,41675,,,,,,
assis chateaubriand,PR,41676,,,,,,
curitiba,PR,41677,,,,,,
belo horizonte,MG,41678,,,,,,
rio de janeiro,RJ,41679,,,,,,
belo horizonte,MG,41680,,,,,,
marechal candido rondon,PR,41681,,,,,,
blumenau,SC,41682,,,,,,
rio de janeiro,RJ,41683,,,,,,
sao paulo,SP,41684,,,,,,
sao bento do sul,SC,41685,,,,,,
santa barbara d'oeste,SP,41686,,,,,,
brasilia,DF,41687,,,,,,
rio de janeiro,RJ,41688,,,,,,
sao paulo,SP,41689,,,,,,
araras,SP,41690,,,,,,
sao paulo,SP,41691,,,,,,
sao paulo,SP,41692,,,,,,
